Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
moneyplant,moist,moist,60.95,23.76,0
moneyplant,wet,dry,56.92,34.29,0
9oclock,moist,wet,47.07,18.87,0
9oclock,wet,dry,32.38,32.15,1
moneyplant,moist,wet,45.33,17.66,0
moneyplant,wet,dry,75.11,28.22,0
9oclock,dry,dry,40.75,32.05,1
9oclock,dry,wet,40.16,18.13,1
9oclock,dry,moist,65.79,15.36,1
9oclock,dry,dry,53.31,23.92,1
9oclock,moist,moist,64.89,20.95,0
9oclock,wet,wet,47.3,38.26,0
moneyplant,moist,dry,89.4,38.8,0
9oclock,wet,moist,41.32,25.86,0
9oclock,dry,dry,36.14,28.86,1
moneyplant,wet,moist,89.93,16.69,0
9oclock,wet,moist,82.28,30.22,0
9oclock,dry,moist,59.02,23.12,1
moneyplant,wet,moist,86.03,33.12,0
moneyplant,dry,dry,50.33,26.14,1
9oclock,moist,dry,73.98,33.04,1
moneyplant,dry,moist,40.74,25.92,0
9oclock,wet,wet,72.62,30.12,0
moneyplant,moist,dry,65.62,15.23,0
moneyplant,wet,dry,74.17,15.69,0
moneyplant,moist,moist,34.3,18.28,0
9oclock,dry,dry,77.06,25.65,1
moneyplant,wet,moist,76.22,24.52,0
9oclock,moist,wet,52.24,24.17,0
9oclock,dry,wet,50.7,28.29,1
9oclock,moist,dry,53.94,24.92,1
moneyplant,wet,moist,46.5,27.38,0
9oclock,moist,dry,72.87,26.91,1
9oclock,wet,moist,57.36,36.68,0
moneyplant,dry,dry,47.75,28.56,1
9oclock,dry,moist,64.09,18.95,1
9oclock,wet,moist,84.75,36.55,0
9oclock,dry,dry,52.6,26.84,1
moneyplant,wet,dry,52.44,17.2,0
moneyplant,moist,moist,72.4,18.81,0
9oclock,wet,dry,39.67,17.83,1
moneyplant,dry,wet,32.51,31.13,0
moneyplant,wet,wet,86.42,16.9,0
9oclock,wet,moist,43.52,31.32,0
9oclock,dry,wet,45.15,19.64,1
moneyplant,dry,dry,86.9,21.5,1
moneyplant,moist,wet,78.66,16.72,0
moneyplant,moist,moist,44.59,30.83,0
9oclock,dry,dry,58.79,22.28,1
moneyplant,moist,wet,57.37,35.73,0
moneyplant,moist,dry,85.77,19.07,0
9oclock,dry,wet,35.09,21.61,1
9oclock,wet,dry,35.86,36.83,1
moneyplant,moist,moist,39.87,18.64,0
moneyplant,moist,wet,58.94,15.45,0
9oclock,moist,moist,46.18,19.58,0
moneyplant,wet,wet,72.5,20.26,0
9oclock,moist,dry,35.91,30.56,1
moneyplant,moist,dry,36.8,20.17,0
9oclock,dry,dry,80.97,35.82,1
moneyplant,wet,dry,41.9,32.14,0
moneyplant,dry,dry,86.08,29.11,1
moneyplant,moist,dry,68.54,34.07,0
moneyplant,dry,dry,34.64,21.97,1
9oclock,wet,wet,58.16,21.28,0
9oclock,dry,dry,79.27,36.05,1
moneyplant,wet,dry,59.92,33.34,0
moneyplant,wet,moist,50.84,23.94,0
moneyplant,wet,dry,46.06,38.34,0
9oclock,moist,moist,77.79,29.18,0
9oclock,wet,moist,85.23,24.89,0
moneyplant,dry,moist,30.11,18.73,0
9oclock,moist,dry,48.85,19.1,1
9oclock,wet,wet,36.14,27.92,0
moneyplant,moist,moist,33.63,29.32,0
moneyplant,wet,moist,49.11,26.06,0
moneyplant,dry,wet,52.61,23.28,0
9oclock,dry,wet,53.97,23.93,1
9oclock,moist,wet,84.33,19.57,0
moneyplant,dry,dry,60.25,16.25,1
moneyplant,dry,wet,46.81,18.31,0
moneyplant,wet,moist,49.08,21.18,0
moneyplant,wet,dry,71.47,22.11,0
moneyplant,dry,wet,76.11,33.13,0
9oclock,moist,wet,40.18,35.57,0
9oclock,moist,wet,37.73,20.29,0
9oclock,dry,moist,71.61,27.31,1
9oclock,wet,wet,72.26,39.83,0
moneyplant,dry,wet,77.85,38.02,0
moneyplant,wet,wet,48.69,36.34,0
9oclock,dry,dry,43.72,23.64,1
9oclock,moist,moist,43.63,26.35,0
moneyplant,wet,dry,89.39,39.01,0
9oclock,moist,moist,65.94,38.61,0
moneyplant,moist,wet,79.76,18.21,0
9oclock,wet,wet,50.46,23.42,0
9oclock,dry,dry,59.32,17.39,1
moneyplant,moist,dry,63.44,29.93,0
9oclock,wet,dry,41.04,20.09,1
9oclock,wet,moist,86.65,27.91,0
moneyplant,dry,wet,43.93,20.31,0
moneyplant,dry,dry,73.37,29.24,1
moneyplant,moist,wet,32.69,20.38,0
9oclock,dry,wet,60.41,29.92,1
moneyplant,dry,dry,58.24,27.19,1
9oclock,dry,wet,76.26,17.29,1
moneyplant,dry,wet,71.91,20.62,0
moneyplant,moist,dry,59.4,19.88,0
moneyplant,moist,wet,64.39,36.67,0
moneyplant,dry,wet,78.34,15.72,0
9oclock,wet,moist,34.77,18.8,0
moneyplant,wet,dry,58.51,39.35,0
moneyplant,dry,wet,39.74,21.47,0
9oclock,dry,moist,37.57,24.41,1
9oclock,wet,moist,34.1,25.08,0
moneyplant,wet,wet,66.42,15.37,0
moneyplant,dry,wet,60.26,26.36,0
9oclock,moist,dry,41.62,35.16,1
moneyplant,dry,wet,62.08,38.34,0
moneyplant,wet,wet,71.73,24.4,0
moneyplant,dry,wet,41.4,39.49,0
9oclock,moist,wet,38.42,24.06,0
moneyplant,dry,moist,70.25,17.62,0
moneyplant,moist,moist,38.71,39.82,0
moneyplant,moist,dry,40.2,23.56,0
9oclock,wet,wet,66.03,27.42,0
moneyplant,wet,dry,88.13,16.02,0
moneyplant,dry,moist,66.15,25.05,0
moneyplant,wet,wet,87.45,34.74,0
9oclock,wet,moist,43.41,35.14,0
9oclock,dry,dry,70.64,26.98,1
moneyplant,moist,moist,89.08,32.86,0
9oclock,wet,dry,35.49,26.14,1
9oclock,moist,moist,79.18,34.7,0
9oclock,moist,moist,85.99,39.49,0
9oclock,dry,moist,67.03,26.25,1
moneyplant,moist,dry,36.03,27.28,0
9oclock,moist,wet,61.19,25.43,0
moneyplant,moist,wet,56.67,23.17,0
9oclock,moist,dry,33.96,22.87,1
9oclock,moist,moist,64.96,16.83,0
9oclock,moist,moist,62.48,28.51,0
moneyplant,moist,dry,88.32,23.53,0
9oclock,dry,moist,31.03,15.22,1
moneyplant,moist,moist,49.65,31.6,0
9oclock,dry,moist,50.98,20.09,1
9oclock,dry,moist,85.47,22.57,1
9oclock,moist,dry,43.93,21.08,1
moneyplant,wet,moist,84.72,20.72,0
moneyplant,wet,wet,72.6,39.05,0
9oclock,dry,wet,64.17,30.93,1
moneyplant,moist,dry,69.45,20.5,0
moneyplant,dry,moist,73.06,22.95,0
9oclock,moist,moist,69.58,38.4,0
moneyplant,wet,dry,41.37,28.18,0
moneyplant,wet,moist,53.4,26.18,0
9oclock,wet,dry,67.73,35.96,1
moneyplant,wet,moist,38.72,19.98,0
moneyplant,dry,dry,86.87,21.93,1
moneyplant,moist,moist,89.72,25.04,0
moneyplant,moist,wet,34.53,17.41,0
9oclock,moist,moist,70.99,31.59,0
moneyplant,moist,moist,67.71,37.62,0
9oclock,wet,wet,55.72,36.94,0
moneyplant,moist,dry,64.86,38.31,0
moneyplant,moist,wet,86.24,25.23,0
9oclock,dry,moist,31.65,33.03,1
9oclock,dry,dry,39.96,28.26,1
9oclock,dry,moist,61.18,27.48,1
moneyplant,dry,dry,73.02,30.75,1
9oclock,moist,moist,82.94,38.75,0
9oclock,wet,dry,31.04,34.28,1
moneyplant,dry,wet,56.28,16.32,0
moneyplant,dry,wet,68.84,38.82,0
moneyplant,moist,wet,68.09,33.54,0
9oclock,moist,wet,59.32,38.46,0
moneyplant,wet,moist,82.08,24.17,0
9oclock,dry,dry,53.09,30.4,1
moneyplant,dry,dry,84.73,35.5,1
moneyplant,dry,wet,85.9,36.12,0
moneyplant,wet,dry,82.77,35.05,0
9oclock,moist,wet,36.75,36.87,0
moneyplant,wet,moist,77.43,30.97,0
moneyplant,moist,moist,46.11,15.5,0
moneyplant,moist,dry,87.8,24.78,0
9oclock,dry,moist,51.55,32.41,1
moneyplant,moist,moist,78.66,25.52,0
9oclock,wet,wet,87.39,35.71,0
moneyplant,moist,moist,50.27,20.5,0
moneyplant,dry,moist,64.35,20.08,0
moneyplant,moist,dry,63.53,18.37,0
moneyplant,wet,moist,63.6,21.35,0
9oclock,dry,moist,64.37,34.54,1
moneyplant,wet,dry,58.94,18.05,0
9oclock,wet,moist,77.53,22.91,0
9oclock,moist,wet,46.51,18.87,0
moneyplant,dry,moist,66.12,20.18,0
9oclock,moist,moist,42.72,32.04,0
9oclock,moist,wet,86.83,26.43,0
moneyplant,dry,wet,54.98,21.37,0
9oclock,dry,dry,83.73,23.9,1
9oclock,wet,dry,76.55,16.56,1
moneyplant,moist,dry,43.55,26.08,0
9oclock,wet,moist,82.12,15.29,0
moneyplant,wet,wet,82.03,28.41,0
moneyplant,moist,dry,63.27,17.76,0
moneyplant,wet,dry,35.33,20.1,0
moneyplant,moist,moist,46.5,37.09,0
9oclock,wet,wet,82.93,23.69,0
9oclock,moist,wet,30.1,37.5,0
moneyplant,dry,wet,46.66,24.97,0
9oclock,moist,dry,74.48,35.63,1
moneyplant,dry,wet,55.86,18.59,0
moneyplant,wet,wet,58.94,20.95,0
9oclock,dry,moist,54.38,22.73,1
moneyplant,moist,dry,43.54,17.02,0
moneyplant,moist,dry,46.62,31.7,0
moneyplant,moist,moist,42.65,27.79,0
9oclock,dry,dry,74.16,33.94,1
9oclock,moist,wet,37.69,27.03,0
9oclock,wet,dry,74.89,32.75,1
9oclock,wet,moist,66.35,26.14,0
9oclock,moist,moist,74.62,30.06,0
moneyplant,dry,wet,32.25,23.04,0
moneyplant,dry,wet,86.91,38.19,0
9oclock,dry,moist,59.11,33.71,1
moneyplant,wet,dry,59.11,28.06,0
9oclock,wet,moist,58.36,24.62,0
moneyplant,dry,wet,83.96,22.37,0
9oclock,dry,wet,82.1,26.03,1
moneyplant,wet,wet,89.04,16.2,0
9oclock,dry,dry,81.17,20.36,1
moneyplant,dry,wet,42.6,16.14,0
moneyplant,dry,dry,41.34,32.2,1
9oclock,wet,dry,85.61,18.28,1
moneyplant,dry,wet,79.67,30.53,0
moneyplant,moist,dry,73.43,38.71,0
moneyplant,wet,moist,36.44,21.54,0
9oclock,dry,wet,40.82,15.94,1
moneyplant,wet,moist,46.56,28.91,0
moneyplant,dry,dry,36.8,27.41,1
moneyplant,moist,moist,55.16,33.19,0
moneyplant,wet,dry,86.88,35.58,0
moneyplant,moist,moist,40.84,28.14,0
9oclock,dry,moist,70.31,16.23,1
9oclock,dry,wet,36.37,22.62,1
9oclock,dry,moist,36.2,19.91,1
9oclock,wet,dry,35.72,17.58,1
moneyplant,moist,moist,61.76,15.69,0
moneyplant,dry,moist,36.04,33.55,0
moneyplant,dry,wet,67.08,28.34,0
moneyplant,moist,moist,32.76,35.76,0
9oclock,wet,moist,47.32,18.06,0
9oclock,wet,dry,85.92,26.91,1
9oclock,moist,dry,59.21,16.46,1
9oclock,moist,dry,30.65,21.35,1
9oclock,wet,dry,58.58,17.04,1
9oclock,moist,wet,35.56,21.32,0
moneyplant,moist,dry,42.62,27.79,0
9oclock,moist,dry,58.59,27.23,1
9oclock,moist,dry,40.12,34.81,1
9oclock,wet,moist,77.55,39.19,0
9oclock,wet,dry,68.52,39.68,1
9oclock,moist,moist,73.19,30.38,0
moneyplant,dry,dry,53.68,19.92,1
moneyplant,moist,moist,44.3,32.3,0
9oclock,dry,dry,65.8,29.15,1
9oclock,wet,moist,41.77,26.44,0
9oclock,moist,moist,30.11,32.73,0
moneyplant,moist,dry,67.03,33.6,0
9oclock,moist,dry,89.07,17.89,1
9oclock,wet,wet,63.24,39.12,0
9oclock,wet,moist,54.91,21.31,0
9oclock,wet,dry,45.13,21.78,1
9oclock,dry,moist,74.59,37.79,1
moneyplant,moist,dry,50.11,30.8,0
9oclock,dry,moist,39.29,20.79,1
9oclock,moist,wet,50.49,36.18,0
9oclock,moist,moist,64.75,38.78,0
9oclock,dry,wet,45.79,28.01,1
9oclock,wet,wet,33.52,33.82,0
moneyplant,wet,moist,53.53,27.79,0
9oclock,moist,wet,71.86,35.16,0
moneyplant,moist,wet,79.46,21.43,0
9oclock,moist,moist,38.0,35.23,0
moneyplant,dry,moist,30.34,15.74,0
moneyplant,dry,wet,89.44,31.99,0
moneyplant,moist,dry,81.54,26.29,0
moneyplant,moist,dry,34.29,39.31,0
9oclock,moist,moist,57.07,25.16,0
moneyplant,dry,dry,60.09,33.91,1
moneyplant,moist,moist,48.93,18.3,0
moneyplant,dry,moist,50.08,22.91,0
9oclock,moist,dry,69.57,21.09,1
9oclock,moist,wet,50.2,16.76,0
moneyplant,dry,wet,83.76,18.74,0
moneyplant,dry,dry,33.5,30.3,1
9oclock,dry,wet,33.87,21.49,1
9oclock,moist,moist,73.43,39.99,0
9oclock,dry,moist,33.15,37.46,1
moneyplant,wet,moist,77.08,25.34,0
moneyplant,moist,wet,72.84,30.45,0
9oclock,moist,dry,47.94,21.16,1
moneyplant,moist,moist,87.03,23.58,0
9oclock,dry,dry,37.75,37.08,1
moneyplant,wet,moist,58.94,38.95,0
moneyplant,dry,dry,54.86,27.88,1
9oclock,dry,moist,48.98,31.75,1
9oclock,wet,dry,53.11,26.59,1
moneyplant,dry,moist,58.99,25.99,0
9oclock,dry,dry,75.03,36.58,1
moneyplant,wet,wet,83.79,20.83,0
moneyplant,moist,dry,51.62,25.45,0
9oclock,dry,dry,88.06,19.29,1
9oclock,dry,dry,65.49,32.94,1
moneyplant,wet,wet,44.67,28.94,0
9oclock,dry,wet,61.84,35.37,1
moneyplant,moist,moist,44.23,31.37,0
moneyplant,dry,wet,34.52,16.69,0
9oclock,moist,dry,60.25,24.49,1
9oclock,dry,wet,43.29,34.55,1
9oclock,dry,wet,72.53,17.64,1
moneyplant,dry,dry,51.29,23.47,1
9oclock,wet,moist,59.89,19.95,0
moneyplant,wet,dry,67.73,30.84,0
9oclock,wet,moist,82.17,39.42,0
9oclock,dry,moist,89.79,38.25,1
moneyplant,wet,moist,56.7,21.6,0
moneyplant,moist,wet,50.51,26.95,0
9oclock,dry,wet,63.91,37.49,1
9oclock,wet,wet,64.4,21.7,0
9oclock,wet,dry,69.32,21.48,1
moneyplant,wet,dry,81.06,31.86,0
moneyplant,moist,dry,60.85,20.4,0
9oclock,moist,moist,34.59,20.91,0
9oclock,wet,wet,74.5,35.5,0
9oclock,dry,dry,68.47,15.59,1
moneyplant,moist,wet,56.18,32.43,0
moneyplant,moist,dry,89.42,36.74,0
moneyplant,wet,moist,71.13,33.57,0
moneyplant,moist,dry,83.81,18.62,0
9oclock,dry,moist,74.6,31.03,1
9oclock,dry,dry,82.95,30.7,1
moneyplant,moist,dry,31.54,36.06,0
9oclock,dry,dry,84.99,30.5,1
9oclock,moist,moist,81.22,17.58,0
9oclock,dry,dry,71.26,27.51,1
moneyplant,wet,wet,61.1,29.09,0
9oclock,moist,moist,75.25,24.77,0
moneyplant,wet,wet,81.5,22.32,0
moneyplant,wet,wet,66.21,36.19,0
9oclock,dry,wet,52.28,35.38,1
moneyplant,dry,moist,86.55,38.51,0
9oclock,moist,moist,33.92,35.95,0
9oclock,dry,wet,69.05,37.2,1
moneyplant,wet,wet,83.51,20.25,0
moneyplant,wet,dry,47.53,20.8,0
moneyplant,wet,dry,63.68,35.92,0
moneyplant,moist,dry,89.83,16.28,0
9oclock,dry,moist,76.08,34.42,1
9oclock,wet,moist,85.4,16.69,0
moneyplant,wet,dry,75.71,33.33,0
9oclock,wet,moist,65.44,17.57,0
9oclock,wet,wet,69.99,25.16,0
moneyplant,dry,dry,71.54,26.51,1
moneyplant,moist,dry,37.49,21.84,0
moneyplant,wet,dry,75.05,32.82,0
moneyplant,moist,dry,80.86,19.7,0
9oclock,moist,moist,34.73,22.22,0
9oclock,wet,moist,33.72,39.52,0
moneyplant,dry,moist,66.13,35.23,0
9oclock,moist,moist,48.7,31.68,0
9oclock,moist,dry,46.39,15.73,1
9oclock,wet,dry,31.61,21.71,1
9oclock,dry,moist,65.44,32.32,1
moneyplant,moist,dry,35.68,34.95,0
moneyplant,wet,wet,80.08,30.43,0
9oclock,moist,dry,74.93,39.28,1
9oclock,moist,moist,40.84,31.06,0
moneyplant,wet,dry,31.14,35.81,0
moneyplant,moist,wet,41.73,29.72,0
9oclock,dry,moist,36.65,27.44,1
moneyplant,wet,moist,30.15,37.5,0
9oclock,moist,wet,74.37,27.99,0
moneyplant,moist,wet,40.73,18.07,0
moneyplant,moist,dry,82.64,36.13,0
moneyplant,dry,wet,34.14,29.38,0
moneyplant,dry,moist,85.49,22.96,0
moneyplant,wet,moist,37.37,21.28,0
9oclock,moist,wet,71.53,33.85,0
9oclock,wet,wet,61.86,27.19,0
moneyplant,dry,wet,64.64,25.5,0
9oclock,moist,dry,75.21,26.76,1
9oclock,dry,wet,83.17,38.7,1
9oclock,dry,dry,77.16,15.19,1
moneyplant,wet,wet,84.86,29.19,0
moneyplant,wet,dry,69.24,20.62,0
9oclock,dry,wet,33.23,18.88,1
9oclock,dry,wet,86.16,16.74,1
moneyplant,wet,wet,49.77,34.57,0
moneyplant,moist,wet,59.55,33.59,0
9oclock,moist,dry,31.22,28.74,1
moneyplant,dry,moist,58.21,17.53,0
moneyplant,wet,dry,36.18,39.69,0
moneyplant,moist,moist,79.89,37.59,0
9oclock,dry,dry,37.03,21.72,1
9oclock,wet,moist,35.83,27.16,0
9oclock,wet,dry,76.32,21.88,1
moneyplant,dry,wet,56.94,22.64,0
9oclock,moist,dry,81.14,33.17,1
9oclock,wet,wet,52.37,24.57,0
moneyplant,wet,moist,63.67,32.34,0
9oclock,dry,dry,66.12,19.37,1
moneyplant,moist,wet,34.22,15.6,0
9oclock,moist,wet,49.35,33.85,0
9oclock,dry,moist,39.84,16.88,1
9oclock,moist,moist,80.12,38.73,0
9oclock,wet,moist,53.85,24.84,0
moneyplant,wet,dry,88.27,15.5,0
9oclock,wet,dry,54.23,31.99,1
9oclock,moist,wet,70.84,17.77,0
moneyplant,dry,wet,89.07,19.38,0
moneyplant,moist,wet,82.51,34.45,0
moneyplant,dry,dry,31.75,30.48,1
9oclock,wet,moist,51.42,37.54,0
9oclock,dry,moist,71.33,39.11,1
moneyplant,dry,moist,71.44,17.63,0
moneyplant,moist,dry,75.99,23.88,0
moneyplant,wet,dry,30.76,37.47,0
9oclock,dry,wet,31.93,17.71,1
9oclock,wet,moist,40.71,29.23,0
9oclock,wet,dry,52.23,20.92,1
9oclock,dry,moist,85.23,39.25,1
moneyplant,dry,moist,35.56,33.08,0
9oclock,wet,wet,74.03,24.38,0
moneyplant,wet,dry,48.56,38.86,0
moneyplant,moist,dry,62.21,31.08,0
9oclock,wet,moist,44.28,22.06,0
9oclock,moist,dry,64.63,36.7,1
moneyplant,wet,moist,35.57,35.03,0
moneyplant,dry,moist,43.11,25.54,0
moneyplant,wet,dry,54.57,25.16,0
moneyplant,moist,wet,62.76,38.86,0
9oclock,wet,wet,38.8,18.83,0
9oclock,dry,wet,89.0,27.95,1
moneyplant,dry,wet,77.84,19.53,0
9oclock,dry,moist,33.55,34.96,1
moneyplant,wet,moist,89.39,24.95,0
9oclock,moist,wet,48.73,28.22,0
moneyplant,moist,wet,47.06,39.68,0
moneyplant,moist,wet,84.74,20.86,0
moneyplant,wet,dry,77.72,39.92,0
9oclock,dry,wet,66.29,19.71,1
9oclock,dry,dry,74.52,26.75,1
9oclock,wet,wet,53.83,33.01,0
9oclock,moist,wet,32.53,22.62,0
9oclock,dry,moist,87.76,15.17,1
moneyplant,moist,moist,81.04,29.69,0
9oclock,wet,wet,62.33,16.26,0
moneyplant,dry,moist,58.63,33.55,0
moneyplant,wet,dry,88.54,24.56,0
9oclock,moist,moist,44.78,39.54,0
moneyplant,dry,wet,55.55,19.29,0
moneyplant,wet,dry,64.59,26.42,0
9oclock,dry,dry,30.99,16.1,1
9oclock,dry,wet,71.3,27.43,1
moneyplant,moist,dry,64.88,31.01,0
moneyplant,wet,dry,61.04,26.61,0
9oclock,moist,wet,52.91,21.77,0
9oclock,dry,wet,77.61,38.41,1
9oclock,wet,dry,52.96,29.78,1
9oclock,wet,wet,72.65,33.11,0
9oclock,wet,dry,38.41,23.9,1
9oclock,dry,wet,87.8,37.45,1
moneyplant,wet,moist,76.42,36.79,0
moneyplant,dry,wet,80.3,35.51,0
9oclock,wet,wet,76.92,34.53,0
9oclock,moist,moist,45.74,39.13,0
moneyplant,wet,wet,31.76,16.84,0
moneyplant,moist,wet,30.96,37.69,0
moneyplant,wet,moist,83.63,38.19,0
9oclock,moist,wet,76.46,38.57,0
moneyplant,wet,dry,51.72,27.93,0
moneyplant,dry,wet,32.21,19.79,0
moneyplant,wet,moist,67.17,33.67,0
9oclock,moist,moist,41.25,37.75,0
9oclock,dry,moist,38.92,36.63,1
9oclock,wet,wet,67.51,32.06,0
moneyplant,wet,wet,77.96,22.93,0
moneyplant,wet,wet,51.97,24.91,0
9oclock,moist,moist,55.28,15.68,0
9oclock,dry,dry,44.81,26.01,1
moneyplant,dry,moist,46.17,30.69,0
9oclock,dry,dry,88.57,31.72,1
9oclock,moist,moist,52.26,25.2,0
9oclock,wet,wet,84.83,34.85,0
moneyplant,dry,dry,54.23,39.37,1
9oclock,moist,wet,78.5,20.74,0
9oclock,dry,dry,88.98,18.8,1
9oclock,wet,dry,60.62,30.69,1
moneyplant,moist,wet,89.96,20.55,0
moneyplant,dry,moist,50.15,24.36,0
moneyplant,dry,moist,88.16,27.2,0
moneyplant,wet,moist,87.19,15.09,0
moneyplant,wet,wet,75.73,22.53,0
moneyplant,wet,moist,45.24,24.65,0
moneyplant,wet,wet,67.7,25.6,0
9oclock,dry,moist,57.41,34.09,1
moneyplant,moist,wet,80.89,23.57,0
moneyplant,moist,moist,53.68,23.2,0
moneyplant,moist,dry,46.35,17.81,0
moneyplant,wet,wet,52.36,27.93,0
9oclock,dry,wet,87.1,23.66,1
9oclock,dry,dry,31.85,27.92,1
9oclock,dry,dry,33.39,24.74,1
9oclock,moist,wet,63.1,24.33,0
9oclock,moist,moist,32.07,35.76,0
9oclock,dry,dry,71.2,32.99,1
9oclock,moist,wet,85.08,22.84,0
9oclock,wet,dry,85.02,28.21,1
9oclock,wet,dry,40.63,36.88,1
9oclock,wet,moist,89.22,22.08,0
moneyplant,wet,dry,80.32,32.99,0
moneyplant,dry,moist,79.74,25.57,0
moneyplant,dry,moist,82.23,24.87,0
moneyplant,moist,dry,70.13,31.56,0
moneyplant,moist,moist,88.13,26.02,0
moneyplant,dry,wet,52.98,35.26,0
9oclock,moist,wet,70.1,38.75,0
9oclock,wet,moist,31.29,29.88,0
moneyplant,dry,dry,43.89,21.74,1
moneyplant,moist,wet,79.27,33.39,0
moneyplant,dry,moist,46.78,29.13,0
moneyplant,moist,wet,31.17,19.91,0
moneyplant,moist,dry,75.23,33.81,0
moneyplant,wet,wet,62.0,17.8,0
moneyplant,wet,wet,78.8,22.45,0
moneyplant,moist,moist,67.12,37.13,0
9oclock,wet,dry,45.92,19.88,1
9oclock,moist,dry,62.4,18.58,1
moneyplant,moist,moist,82.96,28.2,0
9oclock,moist,wet,74.56,32.26,0
moneyplant,moist,wet,43.44,24.17,0
moneyplant,wet,moist,74.38,15.6,0
9oclock,dry,wet,78.37,26.38,1
moneyplant,dry,moist,89.43,18.42,0
moneyplant,wet,wet,60.05,22.79,0
moneyplant,moist,moist,84.7,19.24,0
9oclock,wet,dry,82.8,20.25,1
moneyplant,dry,moist,37.46,30.04,0
9oclock,moist,wet,32.82,18.16,0
moneyplant,wet,wet,42.5,31.25,0
9oclock,wet,wet,41.46,23.74,0
9oclock,wet,moist,63.46,25.94,0
moneyplant,dry,wet,74.52,31.89,0
moneyplant,wet,wet,53.53,17.87,0
moneyplant,moist,wet,87.02,26.62,0
moneyplant,moist,wet,85.42,29.97,0
9oclock,wet,wet,35.84,23.09,0
moneyplant,dry,wet,30.28,24.38,0
moneyplant,wet,wet,88.67,16.5,0
9oclock,moist,moist,58.46,15.74,0
moneyplant,wet,dry,30.55,21.65,0
9oclock,dry,moist,36.84,19.62,1
moneyplant,dry,moist,62.48,29.41,0
9oclock,moist,wet,51.18,24.23,0
moneyplant,moist,wet,61.97,17.94,0
moneyplant,dry,wet,43.63,34.59,0
moneyplant,moist,moist,89.26,27.77,0
9oclock,moist,moist,66.39,16.86,0
moneyplant,dry,dry,84.63,22.79,1
moneyplant,wet,wet,58.64,33.54,0
9oclock,moist,moist,31.91,30.22,0
9oclock,wet,moist,48.45,17.17,0
moneyplant,dry,moist,82.07,23.79,0
moneyplant,wet,moist,87.04,22.38,0
9oclock,wet,moist,78.99,35.33,0
9oclock,moist,moist,81.21,18.34,0
moneyplant,dry,wet,81.64,28.0,0
moneyplant,dry,wet,65.69,37.22,0
9oclock,wet,moist,74.48,24.13,0
moneyplant,moist,moist,58.92,38.97,0
9oclock,dry,moist,48.75,32.7,1
9oclock,dry,moist,84.25,15.52,1
9oclock,wet,moist,59.65,18.05,0
9oclock,moist,moist,63.88,18.66,0
moneyplant,moist,wet,64.24,17.75,0
moneyplant,moist,wet,80.31,27.63,0
9oclock,moist,moist,35.45,17.09,0
moneyplant,moist,wet,73.21,18.97,0
moneyplant,moist,moist,37.19,32.85,0
9oclock,wet,wet,57.88,36.07,0
9oclock,wet,wet,42.69,23.23,0
9oclock,wet,dry,66.49,20.92,1
moneyplant,moist,moist,54.17,18.65,0
9oclock,dry,wet,48.38,37.89,1
moneyplant,moist,dry,42.76,25.58,0
9oclock,dry,moist,56.88,31.67,1
moneyplant,wet,dry,69.93,38.91,0
9oclock,moist,wet,48.76,36.89,0
moneyplant,dry,wet,76.29,23.82,0
9oclock,dry,moist,81.42,25.1,1
moneyplant,moist,wet,79.79,17.03,0
moneyplant,moist,wet,79.95,27.32,0
9oclock,wet,moist,71.57,30.28,0
9oclock,wet,wet,66.34,26.65,0
moneyplant,wet,moist,37.46,16.72,0
9oclock,dry,moist,68.9,29.01,1
9oclock,dry,moist,61.7,36.55,1
9oclock,dry,wet,85.48,18.43,1
9oclock,dry,moist,41.91,33.93,1
moneyplant,wet,wet,63.23,21.35,0
9oclock,moist,wet,36.83,37.23,0
moneyplant,dry,wet,56.24,37.29,0
9oclock,wet,dry,33.41,25.39,1
9oclock,moist,dry,50.65,39.22,1
moneyplant,dry,dry,55.68,19.86,1
moneyplant,wet,wet,74.25,28.96,0
moneyplant,moist,wet,34.92,36.67,0
9oclock,wet,wet,81.37,34.7,0
moneyplant,dry,moist,45.2,38.37,0
9oclock,dry,wet,88.05,38.29,1
9oclock,dry,wet,39.62,19.77,1
moneyplant,moist,wet,76.38,36.43,0
9oclock,wet,wet,88.16,24.11,0
9oclock,moist,moist,83.46,22.48,0
moneyplant,dry,dry,62.32,20.75,1
moneyplant,dry,wet,31.71,23.6,0
moneyplant,wet,dry,79.7,33.77,0
9oclock,dry,moist,55.46,37.55,1
moneyplant,wet,dry,49.12,23.53,0
moneyplant,wet,wet,54.34,25.07,0
moneyplant,dry,wet,76.1,32.62,0
9oclock,wet,dry,31.28,23.18,1
moneyplant,moist,wet,83.02,37.31,0
9oclock,wet,moist,73.14,15.47,0
9oclock,moist,wet,39.94,20.93,0
9oclock,moist,moist,38.83,32.22,0
moneyplant,dry,wet,79.94,27.53,0
9oclock,dry,dry,44.7,28.42,1
moneyplant,dry,wet,30.3,26.29,0
9oclock,wet,moist,80.66,19.76,0
moneyplant,dry,moist,30.11,37.15,0
9oclock,dry,dry,53.96,27.52,1
moneyplant,dry,dry,41.14,26.21,1
9oclock,dry,dry,82.47,31.2,1
9oclock,moist,wet,37.73,27.8,0
moneyplant,dry,dry,48.8,25.95,1
moneyplant,wet,moist,89.38,21.73,0
