Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
9oclock,wet,wet,70.55,25.42,0
9oclock,dry,moist,46.56,35.34,1
moneyplant,wet,moist,81.26,18.56,0
moneyplant,dry,dry,51.63,22.55,1
9oclock,dry,wet,46.32,22.2,1
moneyplant,wet,wet,40.31,22.58,0
moneyplant,wet,wet,31.34,36.86,0
moneyplant,moist,moist,78.49,39.55,0
moneyplant,moist,wet,33.74,25.89,0
moneyplant,wet,moist,55.0,26.98,0
9oclock,dry,wet,60.66,25.7,1
9oclock,dry,moist,36.56,29.46,1
9oclock,moist,dry,41.6,33.75,1
9oclock,wet,dry,75.9,32.34,1
9oclock,moist,dry,77.71,18.08,1
moneyplant,dry,moist,65.71,16.9,0
9oclock,dry,wet,33.86,25.46,1
9oclock,dry,wet,86.85,29.09,1
moneyplant,dry,moist,84.19,16.32,0
moneyplant,moist,dry,48.43,27.53,0
moneyplant,dry,dry,58.2,30.35,1
moneyplant,dry,moist,82.15,20.06,0
9oclock,wet,wet,53.9,26.96,0
9oclock,wet,wet,55.88,29.2,0
9oclock,wet,dry,71.45,17.87,1
9oclock,moist,wet,54.41,31.52,0
9oclock,moist,wet,71.27,35.88,0
9oclock,dry,wet,89.09,15.11,1
moneyplant,wet,wet,56.36,17.86,0
moneyplant,moist,moist,30.66,20.14,0
9oclock,moist,wet,54.09,29.59,0
9oclock,dry,dry,73.37,16.21,1
moneyplant,wet,wet,81.07,20.44,0
9oclock,wet,moist,32.88,23.57,0
moneyplant,moist,wet,55.26,25.58,0
moneyplant,moist,dry,47.27,37.84,0
9oclock,dry,wet,45.05,24.72,1
9oclock,moist,dry,35.55,32.3,1
9oclock,wet,dry,79.07,39.12,1
moneyplant,wet,wet,70.48,33.41,0
9oclock,moist,dry,83.52,35.13,1
moneyplant,moist,wet,43.42,39.7,0
moneyplant,moist,dry,89.92,22.21,0
moneyplant,moist,dry,85.38,37.36,0
9oclock,wet,wet,57.63,33.86,0
9oclock,wet,moist,35.27,19.53,0
9oclock,wet,moist,30.68,30.07,0
moneyplant,wet,wet,79.29,37.5,0
9oclock,moist,dry,56.6,18.04,1
9oclock,wet,dry,85.08,28.6,1
9oclock,moist,wet,60.42,17.75,0
moneyplant,dry,dry,44.73,22.46,1
moneyplant,moist,dry,88.58,15.53,0
moneyplant,dry,wet,44.37,30.42,0
moneyplant,dry,wet,72.99,16.32,0
moneyplant,dry,dry,81.53,21.16,1
moneyplant,moist,moist,56.25,36.22,0
moneyplant,dry,moist,53.57,23.57,0
9oclock,dry,dry,66.67,23.42,1
9oclock,wet,dry,34.56,15.59,1
9oclock,moist,dry,55.1,28.26,1
moneyplant,wet,moist,89.3,38.44,0
9oclock,dry,wet,42.44,29.09,1
9oclock,wet,wet,39.66,22.84,0
9oclock,wet,dry,49.01,23.4,1
moneyplant,dry,dry,46.54,34.33,1
moneyplant,moist,dry,44.79,38.1,0
9oclock,dry,dry,75.47,29.96,1
moneyplant,moist,dry,65.89,24.08,0
moneyplant,wet,wet,61.77,18.36,0
9oclock,dry,moist,77.42,26.42,1
9oclock,moist,dry,54.03,22.63,1
9oclock,wet,moist,43.49,27.95,0
9oclock,moist,wet,38.07,30.29,0
9oclock,dry,wet,84.01,18.63,1
moneyplant,moist,wet,38.76,29.51,0
9oclock,dry,dry,64.95,28.76,1
9oclock,dry,wet,45.16,17.95,1
moneyplant,wet,moist,89.03,39.71,0
9oclock,dry,moist,43.59,15.71,1
moneyplant,dry,moist,33.13,29.82,0
9oclock,wet,dry,58.89,16.95,1
9oclock,dry,moist,79.88,30.55,1
9oclock,wet,wet,43.83,34.92,0
9oclock,wet,moist,71.15,35.45,0
9oclock,dry,dry,72.54,20.6,1
9oclock,dry,wet,57.55,27.02,1
9oclock,moist,dry,39.38,25.51,1
9oclock,wet,wet,79.92,23.24,0
9oclock,moist,wet,47.19,31.84,0
9oclock,moist,moist,44.41,37.23,0
moneyplant,moist,dry,65.99,30.09,0
moneyplant,dry,wet,43.61,19.51,0
moneyplant,wet,wet,54.84,16.71,0
9oclock,dry,moist,88.53,15.33,1
9oclock,moist,wet,30.38,37.86,0
9oclock,moist,dry,78.64,38.31,1
9oclock,moist,moist,71.53,39.83,0
9oclock,moist,moist,31.38,24.67,0
moneyplant,dry,dry,44.96,37.8,1
9oclock,dry,wet,87.24,22.08,1
9oclock,wet,dry,87.96,25.77,1
9oclock,wet,wet,43.82,16.27,0
9oclock,wet,dry,46.96,26.95,1
moneyplant,moist,dry,61.51,23.59,0
moneyplant,moist,wet,81.03,17.35,0
moneyplant,dry,moist,71.32,33.72,0
moneyplant,wet,moist,82.2,17.35,0
moneyplant,dry,wet,57.99,38.72,0
9oclock,moist,wet,56.8,19.84,0
9oclock,moist,dry,52.28,26.46,1
moneyplant,moist,moist,66.89,32.02,0
moneyplant,moist,dry,49.7,26.14,0
9oclock,moist,moist,41.64,20.13,0
9oclock,moist,dry,48.3,36.01,1
9oclock,wet,dry,60.83,28.88,1
moneyplant,moist,wet,38.61,39.94,0
9oclock,moist,moist,65.06,19.21,0
moneyplant,moist,dry,50.04,27.23,0
9oclock,wet,wet,62.79,20.45,0
moneyplant,moist,wet,69.53,26.41,0
moneyplant,wet,moist,83.02,17.86,0
9oclock,wet,dry,37.74,17.67,1
moneyplant,dry,moist,59.01,21.19,0
moneyplant,wet,wet,81.88,38.05,0
moneyplant,moist,moist,47.64,35.73,0
moneyplant,dry,wet,55.54,22.37,0
9oclock,wet,dry,47.15,31.45,1
9oclock,dry,dry,58.5,31.24,1
moneyplant,dry,dry,43.06,39.48,1
moneyplant,moist,dry,43.15,15.67,0
9oclock,wet,wet,66.0,22.48,0
9oclock,dry,wet,68.4,17.85,1
moneyplant,dry,wet,55.61,28.91,0
moneyplant,dry,moist,60.34,18.66,0
9oclock,dry,dry,53.24,21.76,1
9oclock,dry,wet,35.59,26.05,1
9oclock,dry,dry,64.14,19.4,1
9oclock,moist,wet,73.71,15.55,0
moneyplant,moist,wet,43.67,18.67,0
moneyplant,moist,dry,45.2,23.19,0
9oclock,dry,dry,35.75,39.99,1
9oclock,wet,wet,43.81,27.8,0
9oclock,moist,dry,49.72,37.01,1
9oclock,wet,wet,63.43,23.31,0
9oclock,wet,moist,50.97,31.42,0
9oclock,moist,wet,75.36,17.62,0
9oclock,wet,wet,48.17,36.48,0
9oclock,dry,wet,89.05,34.71,1
9oclock,moist,moist,72.2,33.91,0
moneyplant,wet,dry,34.71,17.64,0
9oclock,dry,wet,71.09,16.13,1
moneyplant,dry,moist,35.07,33.09,0
moneyplant,moist,wet,53.96,29.78,0
9oclock,wet,wet,71.13,37.14,0
moneyplant,moist,dry,61.76,23.65,0
moneyplant,wet,dry,73.72,21.0,0
9oclock,moist,moist,55.35,32.07,0
9oclock,dry,wet,68.61,33.96,1
9oclock,dry,dry,74.85,29.28,1
moneyplant,dry,wet,36.64,22.1,0
moneyplant,wet,moist,50.64,31.96,0
9oclock,moist,dry,79.82,35.4,1
moneyplant,moist,wet,84.51,38.92,0
moneyplant,moist,dry,76.11,15.45,0
9oclock,moist,moist,84.02,29.55,0
9oclock,dry,wet,34.27,33.83,1
9oclock,moist,moist,48.6,22.38,0
9oclock,wet,wet,73.97,37.61,0
9oclock,dry,dry,69.28,16.76,1
9oclock,moist,dry,47.06,40.0,1
moneyplant,dry,dry,50.2,25.09,1
9oclock,moist,moist,30.44,23.31,0
9oclock,wet,moist,89.03,38.2,0
9oclock,moist,wet,75.44,35.94,0
moneyplant,wet,dry,33.56,16.49,0
9oclock,moist,dry,54.39,37.61,1
9oclock,dry,moist,55.16,22.91,1
9oclock,wet,moist,41.8,21.02,0
moneyplant,wet,dry,71.85,16.48,0
9oclock,wet,dry,59.24,34.26,1
9oclock,wet,wet,73.0,38.66,0
moneyplant,dry,wet,37.93,37.83,0
moneyplant,wet,dry,56.74,25.57,0
moneyplant,wet,wet,36.23,16.2,0
moneyplant,moist,dry,42.98,21.58,0
9oclock,moist,moist,49.15,39.39,0
moneyplant,moist,wet,54.85,26.2,0
9oclock,moist,moist,46.23,36.53,0
9oclock,moist,wet,38.97,23.26,0
9oclock,wet,wet,53.74,34.38,0
moneyplant,moist,dry,76.06,22.97,0
9oclock,moist,wet,65.94,21.41,0
9oclock,dry,dry,63.62,16.12,1
moneyplant,wet,moist,53.93,19.46,0
9oclock,wet,moist,41.02,36.7,0
9oclock,wet,moist,44.92,22.17,0
moneyplant,dry,moist,55.05,30.47,0
9oclock,wet,wet,48.62,36.87,0
9oclock,moist,dry,43.01,30.87,1
moneyplant,dry,wet,38.73,33.94,0
9oclock,moist,dry,38.83,39.88,1
moneyplant,wet,dry,67.8,26.68,0
9oclock,dry,dry,43.94,26.21,1
9oclock,wet,wet,66.64,31.45,0
moneyplant,moist,moist,54.34,17.48,0
9oclock,moist,wet,81.98,27.43,0
9oclock,wet,moist,57.64,22.31,0
9oclock,dry,moist,77.27,23.96,1
moneyplant,wet,moist,30.11,36.65,0
9oclock,moist,dry,40.17,17.85,1
moneyplant,wet,wet,54.36,20.54,0
9oclock,dry,wet,53.7,32.1,1
moneyplant,moist,dry,57.93,38.53,0
moneyplant,moist,wet,53.91,39.41,0
moneyplant,wet,dry,31.19,29.91,0
moneyplant,wet,wet,55.53,28.51,0
moneyplant,dry,moist,49.29,36.08,0
moneyplant,dry,dry,57.97,37.95,1
moneyplant,moist,moist,60.93,35.35,0
moneyplant,wet,dry,87.02,34.47,0
9oclock,wet,moist,85.29,29.49,0
9oclock,wet,wet,67.8,30.12,0
9oclock,moist,wet,34.52,22.57,0
9oclock,moist,moist,46.55,15.57,0
9oclock,moist,wet,44.0,19.01,0
moneyplant,wet,dry,41.8,24.6,0
9oclock,dry,wet,31.58,24.41,1
9oclock,wet,wet,50.68,21.77,0
9oclock,wet,moist,57.59,20.12,0
9oclock,wet,wet,65.16,32.07,0
moneyplant,wet,moist,57.0,24.92,0
9oclock,moist,wet,55.3,22.55,0
moneyplant,moist,dry,73.45,33.74,0
moneyplant,wet,moist,43.85,26.53,0
9oclock,dry,moist,52.29,34.15,1
moneyplant,moist,dry,68.56,36.78,0
moneyplant,dry,wet,50.02,36.06,0
moneyplant,wet,wet,50.51,18.74,0
moneyplant,moist,wet,79.87,39.03,0
9oclock,dry,moist,51.86,19.62,1
9oclock,dry,wet,78.1,30.94,1
moneyplant,dry,wet,58.42,15.36,0
9oclock,moist,moist,75.81,23.49,0
moneyplant,moist,wet,44.22,34.86,0
9oclock,wet,dry,80.38,24.36,1
9oclock,wet,dry,58.06,20.09,1
moneyplant,dry,moist,67.48,19.69,0
moneyplant,dry,moist,51.75,19.08,0
moneyplant,wet,moist,75.28,25.82,0
moneyplant,wet,dry,56.0,23.77,0
9oclock,dry,wet,67.57,38.81,1
moneyplant,moist,dry,73.56,35.23,0
moneyplant,moist,moist,84.63,17.35,0
moneyplant,dry,wet,64.54,30.08,0
9oclock,wet,wet,78.45,37.24,0
moneyplant,wet,dry,50.29,34.64,0
9oclock,moist,dry,72.92,16.83,1
moneyplant,dry,wet,33.42,37.37,0
moneyplant,dry,moist,67.88,25.18,0
moneyplant,dry,moist,65.17,20.78,0
9oclock,wet,wet,58.6,16.98,0
moneyplant,moist,moist,72.68,15.44,0
moneyplant,wet,dry,87.74,24.06,0
9oclock,wet,moist,66.66,37.75,0
moneyplant,moist,dry,72.26,15.65,0
moneyplant,dry,moist,58.78,26.75,0
9oclock,moist,moist,32.01,16.84,0
moneyplant,moist,moist,71.26,26.3,0
moneyplant,dry,moist,74.55,20.13,0
moneyplant,dry,wet,78.91,39.07,0
9oclock,wet,dry,30.26,24.15,1
moneyplant,wet,dry,52.42,15.9,0
9oclock,moist,moist,61.26,29.69,0
9oclock,wet,moist,67.63,20.19,0
9oclock,wet,wet,46.15,29.82,0
9oclock,dry,wet,63.68,34.38,1
9oclock,moist,dry,36.82,33.42,1
9oclock,moist,wet,88.2,39.94,0
9oclock,moist,moist,69.5,38.52,0
9oclock,dry,wet,31.01,27.4,1
9oclock,dry,moist,68.77,34.41,1
9oclock,wet,wet,33.95,15.43,0
moneyplant,dry,moist,51.73,15.47,0
moneyplant,dry,dry,62.22,37.08,1
9oclock,moist,moist,42.78,38.37,0
9oclock,wet,moist,48.89,33.04,0
moneyplant,moist,dry,70.36,32.04,0
9oclock,wet,dry,74.26,17.66,1
9oclock,dry,moist,80.08,15.88,1
9oclock,wet,moist,58.89,30.27,0
moneyplant,dry,dry,68.01,30.06,1
9oclock,wet,dry,53.59,33.36,1
moneyplant,moist,moist,35.42,34.26,0
moneyplant,wet,wet,37.5,39.55,0
9oclock,moist,dry,34.02,38.73,1
moneyplant,dry,wet,63.91,18.24,0
9oclock,moist,dry,57.76,17.71,1
9oclock,wet,moist,51.03,34.34,0
moneyplant,dry,dry,47.02,32.32,1
moneyplant,dry,dry,50.31,37.99,1
9oclock,wet,moist,72.03,33.82,0
moneyplant,moist,moist,43.65,18.36,0
moneyplant,wet,moist,67.16,33.24,0
moneyplant,dry,moist,58.12,39.16,0
moneyplant,moist,dry,85.96,32.4,0
moneyplant,dry,wet,42.19,20.65,0
9oclock,wet,wet,38.89,35.28,0
moneyplant,dry,wet,73.85,21.73,0
moneyplant,dry,wet,41.28,18.91,0
moneyplant,wet,dry,83.6,29.04,0
moneyplant,moist,wet,66.26,22.98,0
moneyplant,moist,wet,85.6,16.2,0
9oclock,moist,wet,89.05,33.9,0
9oclock,wet,wet,48.06,17.96,0
moneyplant,wet,dry,86.71,18.44,0
9oclock,dry,wet,83.9,18.25,1
9oclock,dry,dry,87.82,39.76,1
moneyplant,moist,wet,54.12,16.53,0
9oclock,wet,dry,64.44,24.05,1
moneyplant,moist,moist,72.78,38.35,0
9oclock,moist,dry,85.9,32.1,1
moneyplant,moist,wet,59.57,22.9,0
moneyplant,moist,dry,41.26,38.73,0
9oclock,moist,wet,31.41,30.54,0
moneyplant,wet,moist,35.93,34.73,0
moneyplant,moist,dry,51.93,28.01,0
9oclock,wet,moist,55.16,33.92,0
moneyplant,moist,wet,58.86,29.15,0
moneyplant,dry,wet,30.77,25.08,0
moneyplant,dry,dry,62.69,26.97,1
moneyplant,dry,wet,84.04,31.41,0
9oclock,moist,dry,38.19,15.15,1
moneyplant,wet,moist,73.31,22.0,0
moneyplant,wet,wet,69.62,38.8,0
moneyplant,dry,moist,61.12,33.74,0
moneyplant,wet,dry,31.86,25.62,0
moneyplant,dry,dry,48.55,26.87,1
moneyplant,dry,moist,82.95,32.59,0
9oclock,moist,dry,78.02,25.75,1
9oclock,wet,dry,67.14,30.14,1
9oclock,dry,wet,54.33,18.99,1
moneyplant,moist,dry,58.67,15.55,0
9oclock,moist,dry,66.73,21.1,1
9oclock,moist,wet,88.05,19.39,0
moneyplant,moist,dry,76.17,34.92,0
moneyplant,wet,wet,64.02,28.73,0
9oclock,wet,moist,42.03,23.58,0
9oclock,dry,moist,71.11,32.84,1
9oclock,moist,wet,36.59,16.3,0
moneyplant,moist,wet,31.22,31.69,0
moneyplant,dry,dry,57.9,27.24,1
moneyplant,dry,dry,85.81,16.16,1
9oclock,dry,dry,79.89,16.84,1
9oclock,wet,moist,49.52,19.56,0
moneyplant,moist,dry,85.06,22.38,0
9oclock,moist,dry,33.86,19.1,1
moneyplant,dry,wet,77.54,17.73,0
moneyplant,dry,moist,32.63,32.56,0
moneyplant,moist,wet,40.81,36.26,0
moneyplant,wet,wet,67.98,25.59,0
moneyplant,dry,moist,73.64,30.09,0
moneyplant,moist,wet,66.14,15.67,0
9oclock,dry,dry,89.17,37.33,1
9oclock,moist,dry,43.71,18.62,1
moneyplant,wet,dry,83.17,21.47,0
moneyplant,moist,moist,78.83,32.86,0
moneyplant,dry,dry,72.81,37.86,1
9oclock,moist,wet,88.4,34.52,0
moneyplant,wet,moist,30.49,26.33,0
9oclock,wet,moist,71.01,37.68,0
9oclock,dry,wet,37.08,31.84,1
moneyplant,wet,wet,40.58,20.01,0
9oclock,wet,moist,47.54,34.48,0
9oclock,moist,moist,88.3,39.28,0
9oclock,wet,wet,32.2,38.25,0
moneyplant,wet,dry,69.17,20.23,0
moneyplant,wet,wet,52.84,32.79,0
moneyplant,dry,moist,58.02,24.9,0
9oclock,dry,wet,41.44,38.23,1
moneyplant,wet,wet,89.85,17.5,0
9oclock,moist,dry,49.8,27.5,1
9oclock,moist,wet,56.1,32.9,0
moneyplant,moist,wet,44.87,38.52,0
moneyplant,wet,dry,82.84,29.12,0
9oclock,moist,wet,73.57,23.2,0
9oclock,dry,wet,39.44,34.88,1
moneyplant,dry,moist,78.39,33.1,0
moneyplant,wet,dry,66.61,26.8,0
moneyplant,dry,wet,78.79,16.5,0
moneyplant,dry,moist,44.86,39.09,0
moneyplant,moist,moist,58.47,39.2,0
moneyplant,moist,dry,69.0,33.74,0
9oclock,wet,wet,63.93,32.22,0
9oclock,wet,wet,56.31,35.64,0
9oclock,wet,moist,55.09,18.85,0
9oclock,dry,moist,79.15,25.22,1
moneyplant,wet,dry,76.34,17.18,0
9oclock,moist,moist,72.16,29.25,0
moneyplant,wet,wet,42.09,37.8,0
9oclock,moist,wet,71.71,17.37,0
moneyplant,wet,moist,34.78,34.01,0
moneyplant,wet,moist,74.57,29.68,0
moneyplant,dry,dry,78.37,26.36,1
9oclock,moist,moist,68.65,37.54,0
moneyplant,dry,dry,43.23,27.39,1
9oclock,moist,wet,42.65,30.68,0
moneyplant,wet,moist,83.11,22.95,0
moneyplant,wet,wet,81.51,26.85,0
moneyplant,wet,dry,77.88,35.98,0
9oclock,moist,wet,74.63,33.74,0
moneyplant,moist,moist,38.47,21.62,0
moneyplant,wet,dry,39.04,36.9,0
9oclock,wet,moist,76.89,20.46,0
9oclock,moist,wet,85.68,39.57,0
9oclock,moist,dry,54.9,27.65,1
moneyplant,moist,moist,82.13,20.42,0
9oclock,wet,wet,55.58,18.14,0
9oclock,moist,moist,48.95,30.54,0
moneyplant,dry,dry,48.96,34.13,1
9oclock,dry,dry,49.54,18.25,1
moneyplant,dry,dry,30.85,33.64,1
moneyplant,moist,dry,77.65,16.28,0
9oclock,moist,wet,38.53,22.81,0
moneyplant,wet,dry,68.31,34.34,0
moneyplant,dry,dry,53.04,18.47,1
9oclock,moist,moist,89.2,26.2,0
9oclock,dry,wet,32.36,23.36,1
9oclock,moist,dry,44.06,35.72,1
9oclock,dry,moist,72.91,23.28,1
9oclock,dry,wet,31.3,30.33,1
9oclock,wet,dry,35.82,34.18,1
9oclock,moist,moist,62.98,19.97,0
9oclock,wet,wet,72.56,39.61,0
9oclock,dry,wet,85.44,39.68,1
9oclock,dry,moist,82.57,30.32,1
moneyplant,wet,wet,44.29,15.93,0
moneyplant,moist,dry,58.34,38.08,0
moneyplant,moist,dry,30.6,23.17,0
9oclock,dry,dry,46.67,31.45,1
moneyplant,dry,dry,64.4,23.71,1
moneyplant,moist,dry,87.61,37.85,0
moneyplant,dry,dry,89.55,37.13,1
moneyplant,moist,moist,35.43,32.49,0
9oclock,dry,wet,40.76,29.69,1
9oclock,moist,wet,83.93,39.86,0
9oclock,moist,dry,54.06,39.85,1
9oclock,moist,dry,40.54,37.98,1
9oclock,moist,dry,54.45,16.03,1
9oclock,wet,wet,45.6,32.91,0
9oclock,moist,wet,35.95,18.92,0
moneyplant,dry,wet,59.99,18.16,0
moneyplant,dry,wet,71.69,38.24,0
moneyplant,wet,wet,50.22,22.3,0
moneyplant,moist,dry,51.92,25.78,0
9oclock,wet,wet,79.59,37.76,0
9oclock,moist,dry,47.12,26.65,1
9oclock,wet,moist,43.65,30.38,0
moneyplant,dry,dry,83.41,21.32,1
9oclock,wet,moist,82.17,29.67,0
9oclock,dry,moist,81.16,20.88,1
moneyplant,moist,moist,53.14,34.9,0
moneyplant,wet,dry,49.01,23.44,0
9oclock,moist,moist,78.29,20.82,0
9oclock,wet,wet,64.64,22.29,0
9oclock,wet,dry,46.09,39.2,1
9oclock,moist,moist,45.76,38.8,0
9oclock,moist,dry,72.08,28.2,1
9oclock,moist,wet,33.11,22.89,0
9oclock,moist,dry,84.48,19.3,1
9oclock,moist,wet,88.46,24.0,0
9oclock,wet,moist,83.61,38.16,0
moneyplant,dry,dry,64.5,20.28,1
9oclock,dry,moist,52.85,28.31,1
moneyplant,moist,moist,46.49,30.7,0
moneyplant,wet,wet,42.37,24.88,0
moneyplant,moist,dry,59.07,38.44,0
9oclock,wet,moist,88.56,37.57,0
moneyplant,moist,dry,86.83,38.5,0
moneyplant,dry,wet,64.13,18.16,0
moneyplant,wet,wet,52.32,23.78,0
moneyplant,dry,dry,48.51,24.97,1
moneyplant,wet,moist,35.46,17.52,0
9oclock,dry,moist,46.31,32.97,1
9oclock,dry,dry,82.82,25.24,1
9oclock,wet,wet,72.33,25.8,0
moneyplant,moist,dry,30.59,20.9,0
9oclock,dry,dry,66.07,19.38,1
moneyplant,moist,wet,31.37,38.88,0
moneyplant,dry,wet,34.16,27.29,0
moneyplant,moist,moist,59.76,24.68,0
9oclock,moist,dry,71.95,25.54,1
9oclock,wet,moist,43.39,23.43,0
9oclock,moist,moist,48.28,18.64,0
moneyplant,dry,dry,55.2,25.16,1
9oclock,dry,moist,61.2,28.32,1
9oclock,dry,moist,63.74,38.31,1
moneyplant,moist,dry,83.17,26.79,0
9oclock,dry,wet,58.02,34.59,1
9oclock,dry,dry,54.5,35.22,1
9oclock,wet,moist,37.05,36.95,0
9oclock,wet,dry,60.21,33.33,1
9oclock,moist,wet,38.66,31.61,0
moneyplant,wet,wet,61.16,39.72,0
moneyplant,wet,moist,48.58,23.1,0
moneyplant,wet,wet,50.54,31.0,0
moneyplant,moist,dry,66.98,16.59,0
moneyplant,moist,wet,49.82,29.17,0
9oclock,moist,moist,46.66,24.81,0
9oclock,moist,wet,59.25,38.35,0
9oclock,dry,dry,56.55,35.28,1
moneyplant,dry,moist,39.11,37.91,0
9oclock,moist,wet,70.03,19.29,0
9oclock,moist,dry,72.18,22.95,1
moneyplant,wet,moist,33.46,27.48,0
9oclock,moist,moist,34.04,26.86,0
9oclock,dry,moist,77.75,23.6,1
moneyplant,wet,wet,69.68,20.7,0
9oclock,wet,moist,38.25,31.95,0
moneyplant,wet,dry,50.49,26.27,0
moneyplant,wet,wet,71.65,17.59,0
9oclock,moist,moist,39.64,19.9,0
9oclock,wet,moist,34.29,35.1,0
9oclock,wet,wet,67.51,27.69,0
moneyplant,wet,moist,38.2,21.44,0
9oclock,dry,wet,59.03,33.17,1
moneyplant,dry,moist,76.42,33.94,0
9oclock,wet,moist,69.99,29.31,0
9oclock,wet,dry,39.63,21.02,1
9oclock,dry,dry,69.57,17.03,1
9oclock,wet,dry,68.59,15.18,1
moneyplant,dry,dry,88.25,22.39,1
moneyplant,wet,moist,64.57,30.24,0
9oclock,wet,moist,49.85,28.37,0
moneyplant,moist,dry,58.74,36.12,0
9oclock,moist,dry,51.21,35.98,1
9oclock,dry,moist,78.16,18.02,1
moneyplant,moist,moist,77.24,26.7,0
9oclock,moist,dry,57.48,29.55,1
9oclock,moist,dry,60.35,17.36,1
9oclock,wet,dry,83.67,15.42,1
moneyplant,wet,wet,80.88,27.26,0
moneyplant,dry,dry,45.62,36.88,1
9oclock,moist,moist,31.15,22.41,0
moneyplant,wet,moist,63.44,34.08,0
9oclock,wet,dry,84.92,21.06,1
9oclock,wet,moist,31.37,23.45,0
9oclock,wet,dry,85.28,35.3,1
moneyplant,wet,wet,40.79,24.21,0
moneyplant,moist,dry,78.36,19.44,0
moneyplant,moist,dry,66.53,22.92,0
moneyplant,moist,wet,44.0,24.3,0
9oclock,dry,moist,70.1,23.52,1
9oclock,moist,wet,59.54,38.63,0
moneyplant,wet,dry,67.58,25.39,0
moneyplant,moist,wet,43.56,34.99,0
9oclock,wet,dry,48.94,39.53,1
moneyplant,wet,moist,73.47,15.09,0
moneyplant,dry,moist,33.16,24.25,0
9oclock,moist,wet,50.33,34.81,0
moneyplant,moist,dry,49.84,22.8,0
9oclock,wet,dry,60.85,18.59,1
moneyplant,wet,moist,46.8,34.75,0
9oclock,dry,wet,62.62,17.66,1
9oclock,dry,moist,53.34,16.79,1
9oclock,wet,wet,72.54,22.3,0
moneyplant,dry,dry,30.92,36.21,1
moneyplant,wet,moist,75.17,32.29,0
moneyplant,moist,wet,47.53,35.27,0
9oclock,wet,dry,50.48,28.45,1
9oclock,dry,dry,79.15,34.48,1
9oclock,dry,moist,65.84,29.04,1
9oclock,dry,wet,43.69,29.78,1
moneyplant,moist,dry,37.96,33.03,0
moneyplant,wet,moist,47.79,16.66,0
moneyplant,moist,dry,88.17,28.8,0
moneyplant,moist,dry,57.43,25.23,0
moneyplant,dry,wet,30.07,26.82,0
moneyplant,dry,moist,60.68,26.33,0
moneyplant,moist,dry,52.46,29.85,0
9oclock,moist,moist,82.25,18.16,0
moneyplant,moist,dry,46.26,38.03,0
moneyplant,dry,moist,62.65,35.13,0
moneyplant,dry,dry,43.16,33.72,1
9oclock,wet,wet,39.82,39.74,0
moneyplant,moist,dry,34.71,30.07,0
moneyplant,moist,wet,30.65,25.2,0
moneyplant,dry,moist,73.98,19.81,0
9oclock,moist,moist,70.33,23.96,0
9oclock,dry,dry,86.93,25.78,1
9oclock,moist,moist,34.45,27.14,0
9oclock,moist,moist,66.59,19.43,0
9oclock,dry,wet,69.52,21.95,1
9oclock,moist,moist,75.74,18.28,0
9oclock,wet,moist,66.64,27.95,0
moneyplant,wet,moist,51.6,15.83,0
moneyplant,wet,dry,34.18,35.91,0
9oclock,moist,dry,78.38,23.72,1
moneyplant,wet,moist,49.08,19.24,0
9oclock,dry,moist,85.76,19.27,1
9oclock,dry,dry,56.42,24.48,1
moneyplant,dry,moist,41.46,33.45,0
moneyplant,moist,wet,89.43,34.03,0
9oclock,wet,dry,46.69,37.46,1
9oclock,moist,moist,66.65,31.06,0
9oclock,wet,dry,63.66,23.83,1
moneyplant,moist,dry,35.6,26.54,0
9oclock,moist,moist,31.3,38.97,0
9oclock,moist,wet,51.13,30.65,0
moneyplant,dry,moist,52.97,38.56,0
moneyplant,dry,dry,88.2,29.78,1
moneyplant,dry,wet,83.45,37.83,0
moneyplant,moist,dry,36.58,33.95,0
moneyplant,moist,wet,54.98,23.72,0
9oclock,dry,wet,30.68,39.27,1
9oclock,wet,wet,37.13,15.72,0
9oclock,moist,dry,84.27,34.99,1
9oclock,wet,dry,54.95,19.46,1
9oclock,wet,wet,49.42,34.09,0
moneyplant,dry,moist,57.6,28.54,0
moneyplant,dry,wet,74.31,23.43,0
9oclock,wet,wet,48.1,32.27,0
9oclock,dry,dry,81.8,23.19,1
moneyplant,moist,wet,36.62,33.3,0
moneyplant,dry,moist,84.63,25.88,0
moneyplant,moist,moist,86.91,31.29,0
moneyplant,dry,wet,53.56,36.95,0
moneyplant,moist,moist,85.81,15.51,0
moneyplant,wet,wet,78.41,39.63,0
9oclock,moist,dry,31.3,32.69,1
moneyplant,moist,dry,30.43,19.4,0
9oclock,wet,dry,80.45,21.24,1
9oclock,wet,moist,55.92,20.6,0
moneyplant,dry,moist,51.0,31.59,0
moneyplant,dry,wet,37.61,31.83,0
9oclock,moist,dry,68.77,24.86,1
moneyplant,dry,wet,31.01,36.44,0
9oclock,wet,dry,67.31,36.3,1
9oclock,dry,moist,77.23,24.31,1
moneyplant,dry,wet,49.27,21.48,0
9oclock,moist,moist,80.2,19.63,0
9oclock,moist,wet,43.05,31.21,0
moneyplant,dry,moist,81.28,35.41,0
9oclock,wet,wet,42.95,31.8,0
9oclock,moist,dry,46.12,19.95,1
9oclock,moist,moist,45.03,16.19,0
9oclock,dry,dry,69.11,26.73,1
9oclock,moist,wet,50.54,38.4,0
9oclock,moist,moist,86.47,30.54,0
9oclock,wet,wet,85.59,29.87,0
